"file","station","start_time_utc","start_time_pt","start_longitude_dd","start_latitude_dd","depth_bin_mid_m","mean_fluor","mean_temperature_c","mean_salinity_psu"
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,2.25,16.106635,11.73657,32.40986
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,2.75,19.277474921875,11.8379725,32.317766796875
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,3.25,18.6244094527363,11.7661450248756,32.3717753731343
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,3.75,20.0206865176152,11.8646770325203,32.3927982384824
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,4.25,18.2133845559846,11.7335023166023,32.4151745173745
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,4.75,16.1839833333333,11.6738886904762,32.4254059523809
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,5.25,15.5766957317073,11.4449701219512,32.4680524390244
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,5.75,14.7616542253521,11.4540718309859,32.4665246478873
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,6.25,13.7783787401575,11.4587377952756,32.4567708661417
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,6.75,11.1418272727273,11.0621157575758,32.509096969697
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,7.25,13.0626099378882,11.1818347826087,32.5004360248447
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,7.75,7.18598505942275,10.3773278438031,32.5904337011885
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,8.25,11.0369491071429,10.96046875,32.5382053571429
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,8.75,12.4302777629234,10.953069741533,32.5522995989305
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,9.25,6.66968860759494,10.4928683544304,32.6059797468354
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,9.75,4.69338153846154,10.36044,32.6209246153846
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,10.25,5.4839776119403,10.2810388059701,32.6293604477612
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,10.75,9.08048162803844,10.6330318258903,32.5839256642171
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,11.25,1.43260833333333,9.69695833333333,32.7080316666667
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,11.75,0.762710714285714,9.5734125,32.745025
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,12.25,0.617836842105263,9.54588815789474,32.7717092105263
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,12.75,0.554813131313131,9.421,32.7741171717172
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,13.25,0.50550625,9.3181265625,32.8207796875
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,13.75,0.492396825396825,9.29218571428571,32.8257984126984
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,14.25,0.503675,9.30351333333333,32.8250033333333
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,14.75,0.458493196405648,9.27359935815148,32.7980274711168
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,15.25,0.51134880952381,9.20227142857143,32.9269202380952
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,15.75,0.494201333333333,9.17692266666667,32.964436
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,16.25,0.422308108108108,9.14978378378378,32.9839905405405
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,16.75,0.403566666666667,9.09517333333333,33.0169616666667
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,17.25,0.397598148148148,9.04117592592593,33.0506111111111
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,17.75,0.386711290322581,9.04884032258065,33.0453677419355
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,18.25,0.452905172413793,9.00810862068965,33.0705706896552
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,18.75,0.412502127659574,8.94267659574468,33.1121127659574
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,19.25,0.414728571428571,8.90307346938775,33.1469
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,19.75,0.420574137931034,8.8740724137931,33.1735068965517
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,20.25,0.380011764705882,8.85470588235294,33.1880764705882
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,20.75,0.367393827160494,8.83811851851852,33.2031913580247
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,21.25,0.334254838709677,8.82526612903226,33.2153306451613
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,21.75,0.352466071428571,8.76472678571429,33.2866589285714
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,22.25,0.334171929824561,8.72525438596491,33.3336052631579
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,22.75,0.351181818181818,8.70694909090909,33.3595981818182
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,23.25,0.372118,8.70168,33.3712
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,23.75,0.359226,8.700938,33.3762
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,24.25,0.348385,8.699999,33.377843
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,24.75,0.302978987730061,8.69979831288344,33.3791877300613
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,25.25,0.274130898876405,8.64984438202247,33.4456685393258
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,25.75,0.270088888888889,8.62595238095238,33.4662047619048
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,26.25,0.249210869565217,8.59753695652174,33.4936956521739
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,26.75,0.241065957446809,8.56763404255319,33.5262106382979
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,27.25,0.239486666666667,8.54247777777778,33.5537155555556
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,27.75,0.177305555555556,8.53119074074074,33.5657222222222
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,28.25,0.162708064516129,8.52814032258065,33.569414516129
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,28.75,0.156427536231884,8.5229115942029,33.5747
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,29.25,0.147889285714286,8.51583928571429,33.5822142857143
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,29.75,0.146984745762712,8.50844576271187,33.5888322033898
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,30.25,0.138090909090909,8.49797818181818,33.5968509090909
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,30.75,0.127969090909091,8.49205090909091,33.6017872727273
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,31.25,0.114562121212121,8.4553196969697,33.6283318181818
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,31.75,0.0845222222222222,8.44761904761905,33.6376285714286
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,32.25,0.0644934782608696,8.43988043478261,33.6441108695652
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,32.75,0.0636866666666667,8.43290888888889,33.6487
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,33.25,0.0463857142857143,8.4253625,33.6521892857143
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,33.75,0.0559882352941176,8.39514117647059,33.6726161764706
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,34.25,0.0362406779661017,8.31588983050847,33.7089220338983
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,34.75,0.0189811320754717,8.28017924528302,33.7220566037736
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,35.25,0.0180705882352941,8.24163725490196,33.7372921568627
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,35.75,0.0177833333333333,8.22878939393939,33.7451287878788
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,36.25,0.0183627118644068,8.22189830508475,33.7453694915254
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,36.75,0.0211245614035088,8.2155649122807,33.7529192982456
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,37.25,0.0186553571428571,8.21735,33.7686303571429
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,37.75,0.0182272727272727,8.22192727272727,33.7772545454545
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,38.25,0.00811632653061225,8.21482448979592,33.7870918367347
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,38.75,0.02205625,8.21279166666667,33.7881270833333
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,39.25,0.04036875,8.2036828125,33.7929203125
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,39.75,0.0412067796610169,8.20443389830509,33.7933305084746
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,40.25,0.0485927272727273,8.19851090909091,33.7988
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,40.75,0.0259222222222222,8.19243827160494,33.8051320987654
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,41.25,0.0310127272727273,8.17552727272727,33.8171527272727
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,41.75,0.0336541666666667,8.14601458333333,33.8320520833333
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,42.25,0.0571489795918367,8.12148163265306,33.8387775510204
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,42.75,0.0548522727272727,8.10428863636364,33.8434159090909
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,43.25,0.0428369565217391,8.09906956521739,33.8445826086957
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,43.75,0.0463857142857143,8.09092321428571,33.8476089285714
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,44.25,0.0695786885245902,8.07526557377049,33.8524262295082
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,44.75,0.0580915254237288,8.05937288135593,33.8531542372881
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,45.25,0.0585242857142857,8.05415571428571,33.8578757142857
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,45.75,0.0500133333333333,8.048035,33.860355
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,46.25,0.0639224137931034,8.03592413793104,33.8631862068966
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,46.75,0.0768272727272727,8.02040681818182,33.8677340909091
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,47.25,0.064175,8.00990384615385,33.8706711538462
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,47.75,0.046302,7.994484,33.875676
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,48.25,0.0574869565217391,7.98353913043478,33.8789753623188
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,48.75,0.0406578947368421,7.97522631578947,33.8807877192982
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,49.25,0.0534692307692308,7.97027307692308,33.8816269230769
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,49.75,0.034875,7.96461875,33.8825604166667
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,50.25,0.0365653846153846,7.96273653846154,33.8827634615385
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,50.75,0.0485196078431373,7.961,33.8828058823529
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,51.25,0.0416859649122807,7.95758947368421,33.8836736842105
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,51.75,0.0332209677419355,7.95310483870968,33.8845258064516
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,52.25,0.0412233333333333,7.94799666666667,33.885615
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,52.75,0.0519666666666667,7.93538444444444,33.8877733333333
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,53.25,0.0596404761904762,7.92664523809524,33.8896523809524
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,53.75,0.0547571428571429,7.92030816326531,33.8908
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,54.25,0.055092,7.91900266666667,33.8914
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,54.75,0.0400768115942029,7.91716956521739,33.8913333333333
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,55.25,0.051576,7.91224,33.892058
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,55.75,0.0578720930232558,7.9023,33.8945279069767
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,56.25,0.0442441860465116,7.89029302325581,33.8977209302326
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,56.75,0.0498434782608696,7.8767347826087,33.9002152173913
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,57.25,0.04513,7.85240833333333,33.9030016666667
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,57.75,0.0248863636363636,7.83630909090909,33.9085522727273
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,58.25,0.0255493392070485,7.81864008810573,33.9104035242291
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,58.75,0.028064767331434,7.79543627730294,33.9138658119658
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,59.25,0.0402466666666667,7.80826888888889,33.9129155555556
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,59.75,0.0408047619047619,7.80640952380952,33.9132761904762
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,60.25,0.0278755555555556,7.80521555555556,33.9134244444444
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,60.75,0.0206734693877551,7.79979591836735,33.9140285714286
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,61.25,0.0197139534883721,7.79448604651163,33.9145581395349
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,61.75,0.0259803571428571,7.78651964285714,33.9155160714286
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,62.25,0.0332146666666667,7.772808,33.917944
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,62.75,0.0262181818181818,7.77771948051948,33.9169493506494
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,63.25,0.0185346153846154,7.76849615384615,33.9182846153846
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,63.75,0.0156641509433962,7.74969433962264,33.9206867924528
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,64.25,0.0140269230769231,7.73136923076923,33.9236346153846
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,64.75,0.01473125,7.702834375,33.9281015625
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,65.25,0.0211729411764706,7.67199294117647,33.9307988235294
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,65.75,0.00566543209876543,7.64081728395062,33.9353086419753
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,66.25,0.00841261261261261,7.6197018018018,33.9377135135135
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,66.75,0.0119393442622951,7.60074016393443,33.9400467213115
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,67.25,0.00799689608636977,7.57988960863698,33.9413785425101
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,67.75,0.0168015914257876,7.5733211757064,33.9422010392985
"cast002_24Hz.cnv","MA1",2018-07-05 13:08:42,2018-07-05 06:08:42,-124.289,44.652,68.25,-0.00802857142857143,7.56454285714286,33.9434428571429
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,2.75,10.3881939814815,10.0428395833333,33.772768287037
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,3.25,9.99167642079806,10.068230471584,33.7721956469166
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,3.75,10.1703294871795,9.95826068376068,33.7777978632479
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,4.25,9.48383521126761,9.81945352112676,33.7816
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,4.75,10.484655,9.80861,33.7804
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,5.25,10.34742,9.78972888888889,33.7825044444444
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,5.75,11.1196989473684,9.71963684210526,33.7874652631579
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,6.25,11.0695844444444,9.72082888888889,33.7864977777778
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,6.75,10.5757271186441,9.67527288135593,33.7934813559322
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,7.25,10.7381466666667,9.62540333333333,33.7969883333333
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,7.75,10.7837314814815,9.60771111111111,33.798812962963
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,8.25,10.91700625,9.59621458333333,33.7990979166667
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,8.75,10.4426666666667,9.58261166666667,33.8001883333333
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,9.25,10.0416061538462,9.56188461538462,33.8018984615385
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,9.75,9.48508507462687,9.55314626865672,33.8020492537313
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,10.25,9.53790416666667,9.54847083333333,33.8024916666667
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,10.75,9.28365993404782,9.54094765045342,33.8015389942292
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,11.25,9.20940420248329,9.53419121298949,33.8021143266476
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,11.75,9.21331403508772,9.5153947368421,33.8049473684211
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,12.25,9.15702222222222,9.51592777777778,33.8046333333333
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,12.75,8.233082625,9.51410525,33.80392725
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,13.25,8.09726896551724,9.51139148073022,33.8024212981744
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,13.75,7.72650632911392,9.46309620253164,33.8093405063291
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,14.25,7.17280392156863,9.44459803921569,33.8117254901961
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,14.75,7.22543888888889,9.45844814814815,33.8096611111111
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,15.25,6.48235421686747,9.43898674698795,33.8119024096386
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,15.75,5.94325916666667,9.342375,33.820005
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,16.25,5.87666530612245,9.27210408163265,33.8247244897959
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,16.75,5.75054480519481,9.22498766233766,33.8269564935065
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,17.25,5.54099368421053,9.22262210526316,33.8275884210526
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,17.75,5.02755719298246,9.18860140350877,33.830005497076
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,18.25,4.94790841584158,9.17940792079208,33.8304282178218
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,18.75,3.84338,9.11992,33.834215
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,19.25,4.11640333333333,9.07977166666667,33.8344483333333
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,19.75,3.811056,9.02615866666667,33.8382426666667
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,20.25,4.55016065573771,9.02998524590164,33.8395327868852
"cast003_24Hz.cnv","TR_MA_D1",2018-07-06 15:18:18,2018-07-06 08:18:18,-124.267,41.0585,20.75,4.80428208955224,8.99736567164179,33.8400029850746
