"file","station","start_time_utc","start_time_pt","start_longitude_dd","start_latitude_dd","depth_bin_mid_m","mean_fluor"
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,43.75,0.628534146341463
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,44.25,0.604264102564103
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,44.75,0.622
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,45.25,0.589023728813559
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,45.75,0.5751875
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,46.25,0.589174137931034
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,46.75,0.564642857142857
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,47.25,0.55217380952381
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,47.75,0.527693181818182
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,48.25,0.496263636363636
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,48.75,0.525791489361702
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,49.25,0.514410869565217
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,49.75,0.509363461538462
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,50.25,0.49641935483871
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,50.75,0.460565384615385
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,51.25,0.430019512195122
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,51.75,0.435636842105263
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,52.25,0.427380487804878
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,52.75,0.426975
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,53.25,0.416914285714286
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,53.75,0.403696774193548
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,54.25,0.389615254237288
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,54.75,0.35735
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,55.25,0.353370731707317
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,55.75,0.365545
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,56.25,0.36405
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,56.75,0.390076744186047
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,57.25,0.363977358490566
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,57.75,0.356474137931034
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,58.25,0.3389
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,58.75,0.337970731707317
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,59.25,0.357309756097561
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,59.75,0.362015555555556
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,60.25,0.352422950819672
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,60.75,0.347318181818182
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,61.25,0.330044680851064
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,61.75,0.349064102564103
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,62.25,0.334772093023256
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,62.75,0.349421951219512
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,63.25,0.36625
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,63.75,0.342098214285714
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,64.25,0.338801515151515
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,64.75,0.311884
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,65.25,0.30208
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,65.75,0.293072222222222
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,66.25,0.323218604651163
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,66.75,0.3335375
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,67.25,0.342615
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,67.75,0.313766071428571
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,68.25,0.303463829787234
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,68.75,0.296741025641026
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,69.25,0.322894285714286
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,69.75,0.342574418604651
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,70.25,0.350910638297872
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,70.75,0.332925373134328
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,71.25,0.325477192982456
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,71.75,0.298919047619048
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,72.25,0.2993975
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,72.75,0.314454285714286
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,73.25,0.319006666666667
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,73.75,0.330336206896552
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,74.25,0.320211666666667
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,74.75,0.309471698113208
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,75.25,0.303225581395349
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,75.75,0.302165714285714
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,76.25,0.285135135135135
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,76.75,0.277718181818182
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,77.25,0.282868
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,77.75,0.272644444444444
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,78.25,0.271462264150943
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,78.75,0.266666101694915
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,79.25,0.245423255813953
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,79.75,0.235263157894737
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,80.25,0.227084444444444
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,80.75,0.2323
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,81.25,0.203992682926829
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,81.75,0.232388095238095
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,82.25,0.219661403508772
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,82.75,0.19804262295082
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,83.25,0.188558333333333
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,83.75,0.200811111111111
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,84.25,0.186
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,84.75,0.1872075
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,85.25,0.193754545454545
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,85.75,0.17280652173913
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,86.25,0.168686538461538
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,86.75,0.173736842105263
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,87.25,0.159161538461538
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,87.75,0.147442553191489
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,88.25,0.148298305084746
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,88.75,0.122876363636364
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,89.25,0.109795555555556
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,89.75,0.122361363636364
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,90.25,0.139347916666667
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,90.75,0.108332098765432
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,91.25,0.0939084337349398
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,91.75,0.0967694117647059
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,92.25,0.0893613861386139
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,92.75,0.0986126984126984
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,93.25,0.0969819672131148
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,93.75,0.0977
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,94.25,0.0998618421052632
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,94.75,0.0898884210526316
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,95.25,0.0920793103448276
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,95.75,0.0861625
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,96.25,0.0680113636363636
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,96.75,0.0885857142857143
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,97.25,0.0800111111111111
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,97.75,0.0977491228070175
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,98.25,0.0915376344086022
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,98.75,0.0786704545454545
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,99.25,0.074093023255814
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,99.75,0.0751976377952756
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,100.25,0.0665586885245902
"at4213019_24Hz.cnv","NH_MA_N3",2019-07-22 08:00:34,2019-07-22 01:00:34,-124.648166666667,44.6528333333333,100.75,0.0557888888888889
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,1.75,0.314478666666667
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,2.25,0.283569361702128
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,2.75,0.277056304985337
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,3.25,0.290161386138614
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,3.75,0.292941304347826
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,4.25,0.276762096774194
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,4.75,0.280518965517241
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,5.25,0.265253097345133
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,5.75,0.283557142857143
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,6.25,0.269416393442623
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,6.75,0.29216186440678
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,7.25,0.307047872340426
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,7.75,0.29410380952381
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,8.25,0.288778431372549
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,8.75,0.288660377358491
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,9.25,0.310273
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,9.75,0.309486363636364
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,10.25,0.314908080808081
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,10.75,0.3035624
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,11.25,0.28325
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,11.75,0.291610638297872
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,12.25,0.318224242424242
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,12.75,0.309694827586207
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,13.25,0.314094545454545
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,13.75,0.313527631578947
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,14.25,0.326435294117647
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,14.75,0.321656363636364
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,15.25,0.31156862745098
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,15.75,0.302438636363636
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,16.25,0.317483582089552
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,16.75,0.342067647058824
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,17.25,0.373533928571429
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,17.75,0.385371428571429
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,18.25,0.402624193548387
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,18.75,0.404186206896552
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,19.25,0.378719607843137
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,19.75,0.392137777777778
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,20.25,0.407120833333333
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,20.75,0.4149875
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,21.25,0.418701666666667
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,21.75,0.456246428571429
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,22.25,0.479077777777778
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,22.75,0.470878
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,23.25,0.507513725490196
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,23.75,0.521315094339623
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,24.25,0.515409259259259
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,24.75,0.480518867924528
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,25.25,0.470948888888889
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,25.75,0.475198
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,26.25,0.460603921568627
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,26.75,0.505210638297872
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,27.25,0.499495744680851
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,27.75,0.521761904761905
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,28.25,0.583103571428571
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,28.75,0.605125714285714
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,29.25,0.67923829787234
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,29.75,0.802970212765957
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,30.25,0.80976875
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,30.75,0.813119230769231
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,31.25,1.01241914893617
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,31.75,1.17362682926829
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,32.25,1.48356744186046
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,32.75,1.46395319148936
"at4213020_24Hz.cnv","NH_MB_N5",2019-07-22 10:35:46,2019-07-22 03:35:46,-125.115666666667,44.6566666666667,33.25,1.61324181818182
