Cruise,Date.GMT,Time.start.GMT,Time.end.GMT,Location,Station,Transect,Transect_id,Haul,Moc,Net.no,Haul.no,Volume.filtered,Station.lat,Station.lon,mean_temp_mocness,mean_salinity_mocness,Notes
S19,190721,7:56:56,8:03:37,TR,3,MbN,TR_3_MbN,415,4,0,415-4-0,973.5,41.0583,-124.4333,10.41402195,33.48222683,
S19,190721,8:03:38,8:06:43,TR,3,MbN,TR_3_MbN,415,4,1,415-4-1,669.47,41.0583,-124.4333,8.828403226,33.90943011,
S19,190721,8:06:44,8:10:15,TR,3,MbN,TR_3_MbN,415,4,2,415-4-2,724.28,41.0583,-124.4333,9.055021834,33.76175546,
S19,190721,8:10:16,8:13:48,TR,3,MbN,TR_3_MbN,415,4,3,415-4-3,746.24,41.0583,-124.4333,9.245766839,33.5235544,
S19,190721,8:13:49,8:18:03,TR,3,MbN,TR_3_MbN,415,4,4,415-4-4,765.21,41.0583,-124.4333,11.56565769,33.15657692,
S19,190721,10:41:52,10:48:44,TR,1,MbN,TR_1_MbN,416,1,0,416-1-0,249.28,41.0583,-124.2667,10.31605938,33.63163658,
S19,190721,10:48:45,10:55:36,TR,1,MbN,TR_1_MbN,416,1,3,416-1-3,259.48,41.0583,-124.2667,9.561867322,33.8169312,
S19,190721,10:55:37,11:00:19,TR,1,MbN,TR_1_MbN,416,1,4,416-1-4,183.32,41.0583,-124.2667,10.71698282,33.69349485,
S19,190721,10:41:52,10:48:44,TR,1,MbN,TR_1_MbN,416,4,0,416-4-0,997.11,41.0583,-124.2667,10.31605938,33.63163658,
S19,190721,10:48:45,10:55:36,TR,1,MbN,TR_1_MbN,416,4,3,416-4-3,1037.91,41.0583,-124.2667,9.561867322,33.8169312,
S19,190721,10:55:37,11:00:19,TR,1,MbN,TR_1_MbN,416,4,4,416-4-4,733.26,41.0583,-124.2667,10.71698282,33.69349485,
S19,190722,6:09:38,6:14:51,NH,1,MaN,NH_1_MaN,417,1,0,417-1-0,204.1,44.652,-124.295,8.865030303,33.08483333,
S19,190722,6:14:52,6:19:34,NH,1,MaN,NH_1_MaN,417,1,3,417-1-3,220.6,44.652,-124.295,8.161705455,33.41866182,
S19,190722,6:19:35,6:24:44,NH,1,MaN,NH_1_MaN,417,1,4,417-1-4,217.96,44.652,-124.295,9.818936556,32.632571,
S19,190722,6:09:38,6:14:51,NH,1,MaN,NH_1_MaN,417,4,0,417-4-0,816.42,44.652,-124.295,8.865030303,33.08483333,
S19,190722,6:14:52,6:19:34,NH,1,MaN,NH_1_MaN,417,4,3,417-4-3,882.4,44.652,-124.295,8.161705455,33.41866182,
S19,190722,6:19:35,6:24:44,NH,1,MaN,NH_1_MaN,417,4,4,417-4-4,871.84,44.652,-124.295,9.818936556,32.632571,
S19,190722,8:22:25,8:29:16,NH,3,MaN,NH_3_MaN,418,1,0,418-1-0,265.92,44.652,-124.65,10.54836867,32.80563373,
S19,190722,8:29:17,8:32:35,NH,3,MaN,NH_3_MaN,418,1,1,418-1-1,166.95,44.652,-124.65,8.568211055,33.45359799,
S19,190722,8:32:36,8:37:13,NH,3,MaN,NH_3_MaN,418,1,2,418-1-2,236.76,44.652,-124.65,8.480479452,33.01067808,
S19,190722,8:37:14,8:40:30,NH,3,MaN,NH_3_MaN,418,1,3,418-1-3,172.85,44.652,-124.65,8.694401099,32.61427473,
S19,190722,8:40:31,8:44:34,NH,3,MaN,NH_3_MaN,418,1,4,418-1-4,201.97,44.652,-124.65,11.31619008,32.3105,
S19,190722,8:22:25,8:29:16,NH,3,MaN,NH_3_MaN,418,4,0,418-4-0,1063.66,44.652,-124.65,10.54836867,32.80563373,
S19,190722,8:29:17,8:32:35,NH,3,MaN,NH_3_MaN,418,4,1,418-4-1,667.8,44.652,-124.65,8.568211055,33.45359799,
S19,190722,8:32:36,8:37:13,NH,3,MaN,NH_3_MaN,418,4,2,418-4-2,947.02,44.652,-124.65,8.480479452,33.01067808,
S19,190722,8:37:14,8:40:30,NH,3,MaN,NH_3_MaN,418,4,3,418-4-3,691.41,44.652,-124.65,8.694401099,32.61427473,
S19,190722,8:40:31,8:44:34,NH,3,MaN,NH_3_MaN,418,4,4,418-4-4,807.89,44.652,-124.65,11.31619008,32.3105,
S19,190722,11:04:56,11:12:51,NH,5,MaN,NH_5_MaN,419,1,0,419-1-0,320.13,44.652,-125.117,11.31265966,32.68830882,
S19,190722,11:12:41,11:16:53,NH,5,MaN,NH_5_MaN,419,1,1,419-1-1,202.53,44.652,-125.117,8.544980159,33.27745238,
S19,190722,11:16:54,11:21:29,NH,5,MaN,NH_5_MaN,419,1,2,419-1-2,215.2,44.652,-125.117,8.833481752,32.75106569,
S19,190722,11:21:30,11:29:06,NH,5,MaN,NH_5_MaN,419,1,3,419-1-3,368.66,44.652,-125.117,9.98950547,32.3992035,
S19,190722,11:29:07,11:34:13,NH,5,MaN,NH_5_MaN,419,1,4,419-1-4,283.63,44.652,-125.117,14.93087805,32.23905488,
S19,190722,11:04:56,11:12:51,NH,5,MaN,NH_5_MaN,419,4,0,419-4-0,1280.53,44.652,-125.117,11.31265966,32.68830882,
S19,190722,11:12:41,11:16:53,NH,5,MaN,NH_5_MaN,419,4,1,419-4-1,810.13,44.652,-125.117,8.544980159,33.27745238,
S19,190722,11:16:54,11:21:29,NH,5,MaN,NH_5_MaN,419,4,2,419-4-2,860.81,44.652,-125.117,8.833481752,32.75106569,
S19,190722,11:21:30,11:29:06,NH,5,MaN,NH_5_MaN,419,4,3,419-4-3,1474.63,44.652,-125.117,9.98950547,32.3992035,
S19,190722,11:29:07,11:34:13,NH,5,MaN,NH_5_MaN,419,4,4,419-4-4,1134.52,44.652,-125.117,14.93087805,32.23905488,
S19,190722,15:51:19,16:01:26,NH,5,MaD,NH_5_MaD,420,1,0,420-1-0,401,44.652,-125.117,10.45223701,32.87780844,
S19,190722,16:01:27,16:07:28,NH,5,MaD,NH_5_MaD,420,1,1,420-1-1,216.86,44.652,-125.117,8.569844875,33.34854848,
S19,190722,16:07:29,16:12:14,NH,5,MaD,NH_5_MaD,420,1,2,420-1-2,178.85,44.652,-125.117,8.778167247,32.78443206,
S19,190722,16:12:15,16:15:49,NH,5,MaD,NH_5_MaD,420,1,3,420-1-3,129.6,44.652,-125.117,9.815711628,32.4274,
S19,190722,16:15:50,16:23:58,NH,5,MaD,NH_5_MaD,420,1,4,420-1-4,300.27,44.652,-125.117,15.138728,32.226234,
S19,190722,15:51:19,16:01:26,NH,5,MaD,NH_5_MaD,420,4,0,420-4-0,1603.98,44.652,-125.117,10.45223701,32.87780844,
S19,190722,16:01:27,16:07:28,NH,5,MaD,NH_5_MaD,420,4,1,420-4-1,867.44,44.652,-125.117,8.569844875,33.34854848,
S19,190722,16:07:29,16:12:14,NH,5,MaD,NH_5_MaD,420,4,2,420-4-2,715.39,44.652,-125.117,8.778167247,32.78443206,
S19,190722,16:12:15,16:15:49,NH,5,MaD,NH_5_MaD,420,4,3,420-4-3,518.39,44.652,-125.117,9.815711628,32.4274,
S19,190722,16:15:50,16:23:58,NH,5,MaD,NH_5_MaD,420,4,4,420-4-4,1201.09,44.652,-125.117,15.138728,32.226234,
S19,190722,18:09:26,18:18:58,NH,4,MaD,NH_4_MaD,421,1,0,421-1-0,356.35,44.652,-124.883,10.76493098,32.72403704,
S19,190722,18:18:59,18:25:43,NH,4,MaD,NH_4_MaD,421,1,1,421-1-1,299.84,44.652,-124.883,8.540186701,33.48931458,
S19,190722,18:25:44,18:29:10,NH,4,MaD,NH_4_MaD,421,1,2,421-1-2,156.62,44.652,-124.883,8.524576923,33.04100962,
S19,190722,18:29:11,18:32:50,NH,4,MaD,NH_4_MaD,421,1,3,421-1-3,150.49,44.652,-124.883,9.209031532,32.46990541,
S19,190722,18:32:51,18:38:28,NH,4,MaD,NH_4_MaD,421,1,4,421-1-4,220.75,44.652,-124.883,13.56513143,32.20471429,
S19,190722,18:09:26,18:18:58,NH,4,MaD,NH_4_MaD,421,4,0,421-4-0,1425.39,44.652,-124.883,10.76493098,32.72403704,
S19,190722,18:18:59,18:25:43,NH,4,MaD,NH_4_MaD,421,4,1,421-4-1,1199.38,44.652,-124.883,8.540186701,33.48931458,
S19,190722,18:25:44,18:29:10,NH,4,MaD,NH_4_MaD,421,4,2,421-4-2,626.49,44.652,-124.883,8.524576923,33.04100962,
S19,190722,18:29:11,18:32:50,NH,4,MaD,NH_4_MaD,421,4,3,421-4-3,601.97,44.652,-124.883,9.209031532,32.46990541,
S19,190722,18:32:51,18:38:28,NH,4,MaD,NH_4_MaD,421,4,4,421-4-4,882.99,44.652,-124.883,13.56513143,32.20471429,
S19,190722,21:12:22,21:20:14,NH,3,MaD,NH_3_MaD,422,1,0,422-1-0,316.86,44.652,-124.65,10.44523382,32.86684134,
S19,190722,21:20:15,21:23:45,NH,3,MaD,NH_3_MaD,422,1,1,422-1-1,181.69,44.652,-124.65,8.446685446,33.55699061,
S19,190722,21:23:46,21:27:15,NH,3,MaD,NH_3_MaD,422,1,2,422-1-2,162.03,44.652,-124.65,8.572056604,33.11728774,
S19,190722,21:27:16,21:32:37,NH,3,MaD,NH_3_MaD,422,1,3,422-1-3,235.57,44.652,-124.65,8.609,32.7468354,
S19,190722,21:32:38,21:40:09,NH,3,MaD,NH_3_MaD,422,1,4,422-1-4,309.86,44.652,-124.65,11.60738865,32.28316594,
S19,190722,21:12:22,21:20:14,NH,3,MaD,NH_3_MaD,422,4,0,422-4-0,1267.46,44.652,-124.65,10.44523382,32.86684134,
S19,190722,21:20:15,21:23:45,NH,3,MaD,NH_3_MaD,422,4,1,422-4-1,726.75,44.652,-124.65,8.446685446,33.55699061,
S19,190722,21:23:46,21:27:15,NH,3,MaD,NH_3_MaD,422,4,2,422-4-2,648.13,44.652,-124.65,8.572056604,33.11728774,
S19,190722,21:27:16,21:32:37,NH,3,MaD,NH_3_MaD,422,4,3,422-4-3,942.28,44.652,-124.65,8.609,32.7468354,
S19,190722,21:32:38,21:40:09,NH,3,MaD,NH_3_MaD,422,4,4,422-4-4,1239.45,44.652,-124.65,11.60738865,32.28316594,
S19,190722,23:14:03,23:19:48,NH,2,MaD,NH_2_MaD,423,1,0,423-1-0,218.38,44.652,-124.412,11.6987139,32.76843052,
S19,190722,23:19:49,23:24:43,NH,2,MaD,NH_2_MaD,423,1,2,423-1-2,266.74,44.652,-124.412,8.159705674,33.71882624,
S19,190722,23:24:44,23:28:22,NH,2,MaD,NH_2_MaD,423,1,3,423-1-3,194.09,44.652,-124.412,8.453635965,32.9519386,
S19,190722,23:28:23,23:33:01,NH,2,MaD,NH_2_MaD,423,1,4,423-1-4,214.33,44.652,-124.412,14.64704797,32.08601107,
S19,190722,23:14:03,23:19:48,NH,2,MaD,NH_2_MaD,423,4,0,423-4-0,873.52,44.652,-124.412,11.6987139,32.76843052,
S19,190722,23:19:49,23:24:43,NH,2,MaD,NH_2_MaD,423,4,2,423-4-2,1066.97,44.652,-124.412,8.159705674,33.71882624,
S19,190722,23:24:44,23:28:22,NH,2,MaD,NH_2_MaD,423,4,3,423-4-3,776.37,44.652,-124.412,8.453635965,32.9519386,
S19,190722,23:28:23,23:33:01,NH,2,MaD,NH_2_MaD,423,4,4,423-4-4,857.31,44.652,-124.412,14.64704797,32.08601107,
S19,190723,1:42:31,1:46:50,NH,1,MaD,NH_1_MaD,424,1,0,424-1-0,157.56,44.652,-124.295,10.29519392,32.9571711,
S19,190723,1:46:51,1:51:26,NH,1,MaD,NH_1_MaD,424,1,3,424-1-3,217.7,44.652,-124.295,8.193288809,33.46641516,
S19,190723,1:51:27,1:55:17,NH,1,MaD,NH_1_MaD,424,1,4,424-1-4,163.32,44.652,-124.295,9.63412766,32.69419574,
S19,190723,1:42:31,1:46:50,NH,1,MaD,NH_1_MaD,424,4,0,424-4-0,630.24,44.652,-124.295,10.29519392,32.9571711,
S19,190723,1:46:51,1:51:26,NH,1,MaD,NH_1_MaD,424,4,3,424-4-3,870.81,44.652,-124.295,8.193288809,33.46641516,
S19,190723,1:51:27,1:55:17,NH,1,MaD,NH_1_MaD,424,4,4,424-4-4,653.27,44.652,-124.295,9.63412766,32.69419574,
S19,190724,6:06:36,6:10:38,NH,1,MbN,NH_1_MbN,425,1,0,425-1-0,145.22,44.652,-124.295,9.493125,32.94005242,
S19,190724,6:10:39,6:15:09,NH,1,MbN,NH_1_MbN,425,1,3,425-1-3,217.6,44.652,-124.295,8.204893382,33.49733824,
S19,190724,6:15:10,6:20:26,NH,1,MbN,NH_1_MbN,425,1,4,425-1-4,205.03,44.652,-124.295,10.47940719,32.57699701,
S19,190724,6:06:36,6:10:38,NH,1,MbN,NH_1_MbN,425,4,0,425-4-0,580.88,44.652,-124.295,9.493125,32.94005242,
S19,190724,6:10:39,6:15:09,NH,1,MbN,NH_1_MbN,425,4,3,425-4-3,870.4,44.652,-124.295,8.204893382,33.49733824,
S19,190724,6:15:10,6:20:26,NH,1,MbN,NH_1_MbN,425,4,4,425-4-4,820.11,44.652,-124.295,10.47940719,32.57699701,
S19,190724,8:17:36,8:26:18,NH,3,MbN,NH_3_MbN,426,1,0,426-1-0,340.32,44.652,-124.65,9.701591337,32.92594162,
S19,190724,8:26:19,8:33:39,NH,3,MbN,NH_3_MbN,426,1,1,426-1-1,297.71,44.652,-124.65,8.611250545,33.49635512,
S19,190724,8:33:40,8:37:06,NH,3,MbN,NH_3_MbN,426,1,2,426-1-2,152.25,44.652,-124.65,8.524725888,33.0223401,
S19,190724,8:37:07,8:40:42,NH,3,MbN,NH_3_MbN,426,1,3,426-1-3,146.75,44.652,-124.65,9.233940367,32.48744495,
S19,190724,8:40:43,8:47:22,NH,3,MbN,NH_3_MbN,426,1,4,426-1-4,284.46,44.652,-124.65,13.71442105,32.30473684,
S19,190724,8:17:36,8:26:18,NH,3,MbN,NH_3_MbN,426,4,0,426-4-0,1361.29,44.652,-124.65,9.701591337,32.92594162,
S19,190724,8:26:19,8:33:39,NH,3,MbN,NH_3_MbN,426,4,1,426-4-1,1190.84,44.652,-124.65,8.611250545,33.49635512,
S19,190724,8:33:40,8:37:06,NH,3,MbN,NH_3_MbN,426,4,2,426-4-2,609.02,44.652,-124.65,8.524725888,33.0223401,
S19,190724,8:37:07,8:40:42,NH,3,MbN,NH_3_MbN,426,4,3,426-4-3,586.99,44.652,-124.65,9.233940367,32.48744495,
S19,190724,8:40:43,8:47:22,NH,3,MbN,NH_3_MbN,426,4,4,426-4-4,1137.86,44.652,-124.65,13.71442105,32.30473684,
S19,190724,11:17:59,11:29:34,NH,5,MbN,NH_5_MbN,427,1,0,427-1-0,399.7,44.652,-125.117,11.14443343,32.75177479,
S19,190724,11:29:35,11:36:57,NH,5,MbN,NH_5_MbN,427,1,1,427-1-1,265.87,44.652,-125.117,8.66330839,33.38822676,
S19,190724,11:36:58,11:43:17,NH,5,MbN,NH_5_MbN,427,1,2,427-1-2,236.35,44.652,-125.117,8.693121693,32.85227778,
S19,190724,11:43:18,11:51:00,NH,5,MbN,NH_5_MbN,427,1,3,427-1-3,303.28,44.652,-125.117,10.28974732,32.32531906,
S19,190724,11:51:01,11:56:12,NH,5,MbN,NH_5_MbN,427,1,4,427-1-4,267.61,44.652,-125.117,15.22974618,32.18776758,
S19,190724,11:17:59,11:29:34,NH,5,MbN,NH_5_MbN,427,4,0,427-4-0,1598.81,44.652,-125.117,11.14443343,32.75177479,
S19,190724,11:29:35,11:36:57,NH,5,MbN,NH_5_MbN,427,4,1,427-4-1,1063.5,44.652,-125.117,8.66330839,33.38822676,
S19,190724,11:36:58,11:43:17,NH,5,MbN,NH_5_MbN,427,4,2,427-4-2,945.39,44.652,-125.117,8.693121693,32.85227778,
S19,190724,11:43:18,11:51:00,NH,5,MbN,NH_5_MbN,427,4,3,427-4-3,1213.13,44.652,-125.117,10.28974732,32.32531906,
S19,190724,11:51:01,11:56:12,NH,5,MbN,NH_5_MbN,427,4,4,427-4-4,1070.44,44.652,-125.117,15.22974618,32.18776758,
S19,190724,15:18:56,15:27:51,NH,5,MbD,NH_5_MbD,428,1,0,428-1-0,338.42,44.652,-125.117,11.09167772,32.76610497,
S19,190724,15:27:52,15:33:48,NH,5,MbD,NH_5_MbD,428,1,1,428-1-1,252.17,44.652,-125.117,8.681926966,33.42301966,
S19,190724,15:33:49,15:38:26,NH,5,MbD,NH_5_MbD,428,1,2,428-1-2,189.62,44.652,-125.117,8.8157,32.73705357,
S19,190724,15:38:27,15:44:22,NH,5,MbD,NH_5_MbD,428,1,3,428-1-3,219.24,44.652,-125.117,9.880840336,32.40672269,
S19,190724,15:44:23,15:51:35,NH,5,MbD,NH_5_MbD,428,1,4,428-1-4,320.16,44.652,-125.117,14.24603855,32.23130839,
S19,190724,15:18:56,15:27:51,NH,5,MbD,NH_5_MbD,428,4,0,428-4-0,1353.69,44.652,-125.117,11.09167772,32.76610497,
S19,190724,15:27:52,15:33:48,NH,5,MbD,NH_5_MbD,428,4,1,428-4-1,1008.69,44.652,-125.117,8.681926966,33.42301966,
S19,190724,15:33:49,15:38:26,NH,5,MbD,NH_5_MbD,428,4,2,428-4-2,758.49,44.652,-125.117,8.8157,32.73705357,
S19,190724,15:38:27,15:44:22,NH,5,MbD,NH_5_MbD,428,4,3,428-4-3,876.95,44.652,-125.117,9.880840336,32.40672269,
S19,190724,15:44:23,15:51:35,NH,5,MbD,NH_5_MbD,428,4,4,428-4-4,1280.64,44.652,-125.117,14.24603855,32.23130839,
S19,190724,17:18:10,17:25:50,NH,4,MbD,NH_4_MbD,429,1,0,429-1-0,270.6,44.652,-124.883,11.00898507,32.5994968,
S19,190724,17:25:51,17:31:17,NH,4,MbD,NH_4_MbD,429,1,1,429-1-1,274.71,44.652,-124.883,8.464253823,33.58258104,
S19,190724,17:31:18,17:34:16,NH,4,MbD,NH_4_MbD,429,1,2,429-1-2,148.29,44.652,-124.883,8.584077778,32.84484444,
S19,190724,17:34:17,17:39:48,NH,4,MbD,NH_4_MbD,429,1,3,429-1-3,244.04,44.652,-124.883,9.291601208,32.45419335,
S19,190724,17:39:49,17:46:42,NH,4,MbD,NH_4_MbD,429,1,4,429-1-4,286.52,44.652,-124.883,13.45535181,32.10416386,
S19,190724,17:18:10,17:25:50,NH,4,MbD,NH_4_MbD,429,4,0,429-4-0,1082.38,44.652,-124.883,11.00898507,32.5994968,
S19,190724,17:25:51,17:31:17,NH,4,MbD,NH_4_MbD,429,4,1,429-4-1,1098.84,44.652,-124.883,8.464253823,33.58258104,
S19,190724,17:31:18,17:34:16,NH,4,MbD,NH_4_MbD,429,4,2,429-4-2,593.15,44.652,-124.883,8.584077778,32.84484444,
S19,190724,17:34:17,17:39:48,NH,4,MbD,NH_4_MbD,429,4,3,429-4-3,976.16,44.652,-124.883,9.291601208,32.45419335,
S19,190724,17:39:49,17:46:42,NH,4,MbD,NH_4_MbD,429,4,4,429-4-4,1146.09,44.652,-124.883,13.45535181,32.10416386,
S19,190724,20:07:04,20:15:54,NH,3,MbD,NH_3_MbD,430,1,0,430-1-0,363.92,44.652,-124.65,10.30513915,32.94147124,
S19,190724,20:15:55,20:20:33,NH,3,MbD,NH_3_MbD,430,1,1,430-1-1,197.89,44.652,-124.65,8.409379928,33.58497133,
S19,190724,20:20:34,20:25:19,NH,3,MbD,NH_3_MbD,430,1,2,430-1-2,195.67,44.652,-124.65,8.589031359,33.30436934,
S19,190724,20:25:20,20:31:59,NH,3,MbD,NH_3_MbD,430,1,3,430-1-3,260.11,44.652,-124.65,8.705062344,32.72591022,
S19,190724,20:32:00,20:37:11,NH,3,MbD,NH_3_MbD,430,1,4,430-1-4,212.44,44.652,-124.65,12.67013836,32.20692138,
S19,190724,20:07:04,20:15:54,NH,3,MbD,NH_3_MbD,430,4,0,430-4-0,1455.66,44.652,-124.65,10.30513915,32.94147124,
S19,190724,20:15:55,20:20:33,NH,3,MbD,NH_3_MbD,430,4,1,430-4-1,791.55,44.652,-124.65,8.409379928,33.58497133,
S19,190724,20:20:34,20:25:19,NH,3,MbD,NH_3_MbD,430,4,2,430-4-2,782.68,44.652,-124.65,8.589031359,33.30436934,
S19,190724,20:25:20,20:31:59,NH,3,MbD,NH_3_MbD,430,4,3,430-4-3,1040.46,44.652,-124.65,8.705062344,32.72591022,
S19,190724,20:32:00,20:37:11,NH,3,MbD,NH_3_MbD,430,4,4,430-4-4,849.77,44.652,-124.65,12.67013836,32.20692138,
S19,190724,22:40:05,22:45:27,NH,2,MbD,NH_2_MbD,431,1,0,431-1-0,189.73,44.652,-124.412,11.33294848,32.65143333,
S19,190724,22:45:28,22:48:38,NH,2,MbD,NH_2_MbD,431,1,2,431-1-2,164.03,44.652,-124.412,8.237015544,33.68063212,
S19,190724,22:48:39,22:51:24,NH,2,MbD,NH_2_MbD,431,1,3,431-1-3,131.29,44.652,-124.412,8.3365,33.18906024,
S19,190724,22:51:25,22:57:24,NH,2,MbD,NH_2_MbD,431,1,4,431-1-4,256.15,44.652,-124.412,11.28715303,32.26015303,
S19,190724,22:40:05,22:45:27,NH,2,MbD,NH_2_MbD,431,4,0,431-4-0,758.91,44.652,-124.412,11.33294848,32.65143333,
S19,190724,22:45:28,22:48:38,NH,2,MbD,NH_2_MbD,431,4,2,431-4-2,656.12,44.652,-124.412,8.237015544,33.68063212,
S19,190724,22:48:39,22:51:24,NH,2,MbD,NH_2_MbD,431,4,3,431-4-3,525.16,44.652,-124.412,8.3365,33.18906024,
S19,190724,22:51:25,22:57:24,NH,2,MbD,NH_2_MbD,431,4,4,431-4-4,1024.61,44.652,-124.412,11.28715303,32.26015303,
S19,190725,1:17:09,1:22:47,NH,1,MbD,NH_1_MbD,432,1,0,432-1-0,209.78,44.652,-124.295,9.920124277,33.02898844,
S19,190725,1:22:48,1:26:51,NH,1,MbD,NH_1_MbD,432,1,3,432-1-3,184.06,44.652,-124.295,8.307609756,33.58007317,
S19,190725,1:26:52,1:31:38,NH,1,MbD,NH_1_MbD,432,1,4,432-1-4,190.42,44.652,-124.295,9.423332215,32.67419463,
S19,190725,1:17:09,1:22:47,NH,1,MbD,NH_1_MbD,432,4,0,432-4-0,839.12,44.652,-124.295,9.920124277,33.02898844,
S19,190725,1:22:48,1:26:51,NH,1,MbD,NH_1_MbD,432,4,3,432-4-3,736.25,44.652,-124.295,8.307609756,33.58007317,
S19,190725,1:26:52,1:31:38,NH,1,MbD,NH_1_MbD,432,4,4,432-4-4,761.69,44.652,-124.295,9.423332215,32.67419463,
S19,190723,12:29:38,13:38:46,NH,NA,deep,NA,NA,1,0,NA,2675.22,NA,NA,6.268647738,33.87202719,
S19,190723,12:29:38,13:38:46,NH,NA,deep,NA,NA,4,0,NA,10700.88,NA,NA,6.268647738,33.87202719,
S19,190723,13:38:47,14:13:42,NH,NA,deep,NA,NA,4,1,NA,7246.84,NA,NA,3.980214797,34.35042768,
S19,190723,13:38:47,14:13:42,NH,NA,deep,NA,NA,1,1,NA,1811.71,NA,NA,3.980214797,34.35042768,
S19,190723,14:13:43,14:37:17,NH,NA,deep,NA,NA,1,2,NA,1299.18,NA,NA,4.713254417,34.21245371,
S19,190723,14:13:43,14:37:17,NH,NA,deep,NA,NA,4,2,NA,5196.72,NA,NA,4.713254417,34.21245371,
S19,190723,14:37:18,15:01:49,NH,NA,deep,NA,NA,1,3,NA,1095.38,NA,NA,6.102930847,34.00968271,
S19,190723,14:37:18,15:01:49,NH,NA,deep,NA,NA,4,3,NA,4381.5,NA,NA,6.102930847,34.00968271,
S19,190723,15:01:50,15:44:50,NH,NA,deep,NA,NA,1,4,NA,1804.47,NA,NA,8.877618882,33.30758882,
S19,190723,15:01:50,15:44:50,NH,NA,deep,NA,NA,4,4,NA,7217.88,NA,NA,8.877618882,33.30758882,
