cruise,transect,replicate,station,mocness_side,net,collection_date,start_time_pt,start_longitude_dd,start_latitude_dd,minimum_depth_m,maximum_depth_m,year,month,nep10k_j_idx,nep10k_i_idx,nep10k_longitude_dd,nep10k_latitude_dd,nep10k_distance_km,mld_density_0_03_m,mld_density_censor_flag,ild_temperature_0_2c_m,ild_temperature_censor_flag,barrier_layer_thickness_m,reference_depth_m,reference_density_kgm3,reference_temperature_c,surface_temperature_nep10k_c,surface_salinity_nep10k_psu,surface_density_nep10k_kgm3,n_profile_layers,deepest_profile_depth_m,temperature_nep10k_file,salinity_nep10k_file
W18,NH,MaN,1,1,0,2018-02-16,2018-02-17T05:54:45Z,-124.30108,44.65284,0.5,51.1,2018,2,114,133,-124.29193115234375,44.705013275146484,5.846326790215394,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,1,4,0,2018-02-16,2018-02-17T05:54:45Z,-124.30108,44.65284,0.5,51.1,2018,2,114,133,-124.29193115234375,44.705013275146484,5.846326790215394,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,1,1,1,2018-02-16,2018-02-17T06:06:21Z,-124.31127,44.65296,21.2,38.7,2018,2,114,133,-124.29193115234375,44.705013275146484,5.986619861053809,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,1,4,1,2018-02-16,2018-02-17T06:06:21Z,-124.31127,44.65296,21.2,38.7,2018,2,114,133,-124.29193115234375,44.705013275146484,5.986619861053809,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,1,1,2,2018-02-16,2018-02-17T06:10:05Z,-124.31441,44.65308,0.2,20.475,2018,2,114,133,-124.29193115234375,44.705013275146484,6.042034737666165,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,1,4,2,2018-02-16,2018-02-17T06:10:05Z,-124.31441,44.65308,0.2,20.475,2018,2,114,133,-124.29193115234375,44.705013275146484,6.042034737666165,24.31045946200059,0,28.065279170845873,0,3.7548197088452824,5,1024.6816301501715,9.472024917602539,9.472024917602539,31.981388092041016,1024.6816301501715,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,1,0,2018-02-17,2018-02-17T10:20:58Z,-124.65217,44.65201,1.2,102,2018,2,115,130,-124.69290161132812,44.668212890625,3.6911144307068207,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,4,0,2018-02-17,2018-02-17T10:20:58Z,-124.65217,44.65201,1.2,102,2018,2,115,130,-124.69290161132812,44.668212890625,3.6911144307068207,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,1,1,2018-02-17,2018-02-17T10:30:22Z,-124.6577,44.65198,70.948,103.038,2018,2,115,130,-124.69290161132812,44.668212890625,3.318073115278535,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,4,1,2018-02-17,2018-02-17T10:30:22Z,-124.6577,44.65198,70.948,103.038,2018,2,115,130,-124.69290161132812,44.668212890625,3.318073115278535,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,1,2,2018-02-17,2018-02-17T10:34:48Z,-124.66055,44.65198,50.9,71.2,2018,2,115,130,-124.69290161132812,44.668212890625,3.131334811034984,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,4,2,2018-02-17,2018-02-17T10:34:48Z,-124.66055,44.65198,50.9,71.2,2018,2,115,130,-124.69290161132812,44.668212890625,3.131334811034984,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,1,3,2018-02-17,2018-02-17T10:36:56Z,-124.66216,44.65198,24.6,51.062,2018,2,115,130,-124.69290161132812,44.668212890625,3.0281715635224593,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,4,3,2018-02-17,2018-02-17T10:36:56Z,-124.66216,44.65198,24.6,51.062,2018,2,115,130,-124.69290161132812,44.668212890625,3.0281715635224593,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,1,4,2018-02-17,2018-02-17T10:42:56Z,-124.6662,44.65198,4.127,24.5,2018,2,115,130,-124.69290161132812,44.668212890625,2.7781476297566554,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,3,4,4,2018-02-17,2018-02-17T10:42:56Z,-124.6662,44.65198,4.127,24.5,2018,2,115,130,-124.69290161132812,44.668212890625,2.7781476297566554,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,5,1,0,2018-02-17,2018-02-17T14:07:21Z,-125.1206,44.65107,2.6,102.5,2018,2,116,127,-125.09332275390625,44.6298828125,3.194972273892878,23.78033622864253,0,28.126933750316756,0,4.3465975216742265,5,1024.655130720228,9.3877410888671875,9.3877410888671875,31.930362701416016,1024.655130720228,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaN,5,4,0,2018-02-17,2018-02-17T14:07:21Z,-125.1206,44.65107,2.6,102.5,2018,2,116,127,-125.09332275390625,44.6298828125,3.194972273892878,23.78033622864253,0,28.126933750316756,0,4.3465975216742265,5,1024.655130720228,9.3877410888671875,9.3877410888671875,31.930362701416016,1024.655130720228,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,5,1,0,2018-02-17,2018-02-17T18:09:16Z,-125.11908,44.65291,0.6,99.8,2018,2,116,127,-125.09332275390625,44.6298828125,3.27246011461411,23.78033622864253,0,28.126933750316756,0,4.3465975216742265,5,1024.655130720228,9.3877410888671875,9.3877410888671875,31.930362701416016,1024.655130720228,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,5,4,0,2018-02-17,2018-02-17T18:09:16Z,-125.11908,44.65291,0.6,99.8,2018,2,116,127,-125.09332275390625,44.6298828125,3.27246011461411,23.78033622864253,0,28.126933750316756,0,4.3465975216742265,5,1024.655130720228,9.3877410888671875,9.3877410888671875,31.930362701416016,1024.655130720228,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,3,1,0,2018-02-17,2018-02-17T22:58:28Z,-124.65076,44.6485,0.9,98.7,2018,2,115,130,-124.69290161132812,44.668212890625,3.989318318504446,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,3,4,0,2018-02-17,2018-02-17T22:58:28Z,-124.65076,44.6485,0.9,98.7,2018,2,115,130,-124.69290161132812,44.668212890625,3.989318318504446,12.771912547378717,0,14.76387461080984,0,1.9919620634311226,5,1024.490818464462,9.374136924743652,9.374136924743652,31.71733856201172,1024.490818464462,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,1,0,2018-02-17,2018-02-18T04:15:43Z,-124.29635,44.65112,11.943,51.7,2018,2,113,133,-124.23666381835938,44.623046875,5.660995280240776,17.048205644923815,0,24.88259121320985,0,7.834385568286034,5,1024.7025379829067,9.468196868896484,9.468196868896484,32.00736999511719,1024.7025379829067,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,4,0,2018-02-17,2018-02-18T04:15:43Z,-124.29635,44.65112,11.943,51.7,2018,2,113,133,-124.23666381835938,44.623046875,5.660995280240776,17.048205644923815,0,24.88259121320985,0,7.834385568286034,5,1024.7025379829067,9.468196868896484,9.468196868896484,32.00736999511719,1024.7025379829067,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,1,3,2018-02-17,2018-02-18T04:24:52Z,-124.30111,44.65125,25.5,53.7,2018,2,113,133,-124.23666381835938,44.623046875,5.986350250777327,17.048205644923815,0,24.88259121320985,0,7.834385568286034,5,1024.7025379829067,9.468196868896484,9.468196868896484,32.00736999511719,1024.7025379829067,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,4,3,2018-02-17,2018-02-18T04:24:52Z,-124.30111,44.65125,25.5,53.7,2018,2,113,133,-124.23666381835938,44.623046875,5.986350250777327,17.048205644923815,0,24.88259121320985,0,7.834385568286034,5,1024.7025379829067,9.468196868896484,9.468196868896484,32.00736999511719,1024.7025379829067,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,1,4,2018-02-17,2018-02-18T04:28:35Z,-124.30377,44.65123,2.1,25.359,2018,2,114,133,-124.29193115234375,44.705013275146484,6.0532410061894515,12.048764074938264,0,22.826347171308115,0,10.77758309636985,5,1024.5804916704396,9.347357749938965,9.347357749938965,31.826696395874023,1024.5804916704396,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,NH,MaD,1,4,4,2018-02-17,2018-02-18T04:28:35Z,-124.30377,44.65123,2.1,25.359,2018,2,114,133,-124.29193115234375,44.705013275146484,6.0532410061894515,12.048764074938264,0,22.826347171308115,0,10.77758309636985,5,1024.5804916704396,9.347357749938965,9.347357749938965,31.826696395874023,1024.5804916704396,14,85,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,1,0,2018-02-19,2018-02-20T03:52:46Z,-124.26872,41.05758,0.5,50.223,2018,2,78,116,-124.26214599609375,41.09885025024414,4.622007082181843,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,4,0,2018-02-19,2018-02-20T03:52:46Z,-124.26872,41.05758,0.5,50.223,2018,2,78,116,-124.26214599609375,41.09885025024414,4.622007082181843,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,1,3,2018-02-19,2018-02-20T04:00:55Z,-124.26947,41.05846,25.32,49.19,2018,2,78,116,-124.26214599609375,41.09885025024414,4.532953054831537,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,4,3,2018-02-19,2018-02-20T04:00:55Z,-124.26947,41.05846,25.32,49.19,2018,2,78,116,-124.26214599609375,41.09885025024414,4.532953054831537,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,1,4,2018-02-19,2018-02-20T04:05:33Z,-124.27041,41.05936,2.6,25.4,2018,2,78,116,-124.26214599609375,41.09885025024414,4.4454136268729085,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,1,4,4,2018-02-19,2018-02-20T04:05:33Z,-124.27041,41.05936,2.6,25.4,2018,2,78,116,-124.26214599609375,41.09885025024414,4.4454136268729085,4.316843435305069,0,41.78958879156219,0,37.47274535625712,5,1025.3772293572204,9.816842079162598,9.816842079162598,32.94354248046875,1025.3772293572204,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,1,0,2018-02-19,2018-02-20T06:04:16Z,-124.43383,41.0589,0.6,102.6,2018,2,78,115,-124.37002563476562,41.05979537963867,5.350556594191456,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,4,0,2018-02-19,2018-02-20T06:04:16Z,-124.43383,41.0589,0.6,102.6,2018,2,78,115,-124.37002563476562,41.05979537963867,5.350556594191456,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,1,1,2018-02-19,2018-02-20T06:18:57Z,-124.43302,41.06514,75.661,102.6,2018,2,78,115,-124.37002563476562,41.05979537963867,5.31479699820554,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,4,1,2018-02-19,2018-02-20T06:18:57Z,-124.43302,41.06514,75.661,102.6,2018,2,78,115,-124.37002563476562,41.05979537963867,5.31479699820554,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,1,2,2018-02-19,2018-02-20T06:23:19Z,-124.43263,41.06721,47.9,76,2018,2,78,115,-124.37002563476562,41.05979537963867,5.3130449839242955,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,4,2,2018-02-19,2018-02-20T06:23:19Z,-124.43263,41.06721,47.9,76,2018,2,78,115,-124.37002563476562,41.05979537963867,5.3130449839242955,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,1,3,2018-02-19,2018-02-20T06:27:18Z,-124.43246,41.06907,24.419,47.424,2018,2,78,115,-124.37002563476562,41.05979537963867,5.334985741412242,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,4,3,2018-02-19,2018-02-20T06:27:18Z,-124.43246,41.06907,24.419,47.424,2018,2,78,115,-124.37002563476562,41.05979537963867,5.334985741412242,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,1,4,2018-02-19,2018-02-20T06:31:38Z,-124.43229,41.07113,1.7,24.9,2018,2,78,115,-124.37002563476562,41.05979537963867,5.370022812482117,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,3,4,4,2018-02-19,2018-02-20T06:31:38Z,-124.43229,41.07113,1.7,24.9,2018,2,78,115,-124.37002563476562,41.05979537963867,5.370022812482117,12.791634232007866,0,41.48004678332673,0,28.688412551318862,5,1025.3568010946567,9.893877029418945,9.893877029418945,32.933685302734375,1025.3568010946567,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,5,1,0,2018-02-20,2018-02-20T09:54:19Z,-124.74919,41.05828,1.6,98.635,2018,2,79,112,-124.74502563476562,41.02303695678711,3.9343801586897262,29.127574893626743,0,69.80536703772637,0,40.67779214409963,5,1025.2086804071666,9.973835945129395,9.973835945129395,32.76090621948242,1025.2086804071666,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
W18,TR,MaN,5,4,0,2018-02-20,2018-02-20T09:54:19Z,-124.74919,41.05828,1.6,98.635,2018,2,79,112,-124.74502563476562,41.02303695678711,3.9343801586897262,29.127574893626743,0,69.80536703772637,0,40.67779214409963,5,1025.2086804071666,9.973835945129395,9.973835945129395,32.76090621948242,1025.2086804071666,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2018.02.nc
