"iteration","null_stress"
193,0.284010285872472
194,0.292050316152525
195,0.29338242188773
196,0.294019233075426
197,0.298903891654422
198,0.293115248181727
199,0.288166836309938
200,0.291115154319579
201,0.292159902401421
202,0.283578287959371
203,0.289850160663285
204,0.278886046618901
205,0.289891451096946
206,0.282366486954936
207,0.296966063382608
208,0.288018003636187
209,0.292724655574046
210,0.285123803424046
211,0.28770358263711
212,0.28628550336308
213,0.287271200932949
214,0.285404999055433
215,0.291449584059256
216,0.288572707605126
217,0.29017844779126
218,0.282949976574782
219,0.292735345986007
220,0.286668715763164
221,0.293749031729791
222,0.288722364910094
223,0.283265236665237
224,0.284078057545497
225,0.289225557968267
226,0.285315176914338
227,0.286507687022067
228,0.287817946482364
229,0.293555431766608
230,0.288928587442734
231,0.288121656940904
232,0.291987249250623
233,0.292732051330447
234,0.288290355390818
235,0.281437598356902
236,0.290958103265468
237,0.291852745575308
238,0.275374006559866
239,0.290938074527793
240,0.280687213674829
241,0.291512300537289
242,0.28690225720318
243,0.290003685543797
244,0.284894076100686
245,0.29871202790725
246,0.282704581654283
247,0.298334392464162
248,0.283850748611759
249,0.295674287165728
250,0.292980836579387
251,0.29424057532873
252,0.289264813408806
253,0.283748993658419
254,0.283462849401822
255,0.296605852008768
256,0.288209141291388
257,0.287990433732866
258,0.287756268691072
259,0.296641542407159
260,0.283294896262331
261,0.292442706504749
262,0.289229738636891
263,0.288567785411319
264,0.295320000297768
265,0.285739482998508
266,0.291694528987035
267,0.286694430733164
268,0.287822475649344
269,0.285746534865002
270,0.290508141503845
271,0.291299534784892
272,0.289671225000269
273,0.285119027403474
274,0.292456765594219
275,0.290762696274931
276,0.284751154715973
277,0.285762509727469
278,0.285333710497939
279,0.287079301012862
280,0.284925699161444
281,0.291852737440461
282,0.287718652158828
283,0.295351319513367
284,0.284357495366687
285,0.284188767488882
286,0.287814983479685
287,0.296338889008395
288,0.291563912105274
289,0.293816097319655
290,0.28633529541506
291,0.285229601997431
292,0.284851927829597
293,0.289058240238854
294,0.29181296714518
295,0.285510688746677
296,0.292907277754809
297,0.286811598570003
298,0.29666133072167
299,0.29192200158924
300,0.290608229790311
301,0.285624507017025
302,0.295327459501761
303,0.292421823736272
304,0.296844391898372
305,0.292490133062685
306,0.288601526392172
307,0.287784770866118
308,0.284488431844985
309,0.295299804396417
310,0.281706686892117
311,0.285267397339573
312,0.291805184017624
313,0.285344858129544
314,0.288882612349109
315,0.287133604356739
316,0.28814632230478
317,0.285566239516994
318,0.292581831169236
319,0.286495096526263
320,0.292762644880176
321,0.288689112475026
322,0.293031352791673
323,0.282456541131955
324,0.28922843792209
325,0.286541957262288
326,0.286731613811424
327,0.281129628393434
328,0.285430834157111
329,0.29155107598694
330,0.285444142058599
331,0.284821429582375
332,0.287492304920571
333,0.295042589030806
334,0.294484387657642
335,0.284499163373828
336,0.291760997455565
337,0.292280597637584
338,0.28497398710561
339,0.291002085027458
340,0.291413155565009
341,0.290752768966049
342,0.294887780323822
343,0.284705233032198
344,0.294277396849141
345,0.295357584889505
346,0.292656270851455
347,0.292455829537113
348,0.292827375314204
349,0.293717172465497
350,0.284941904082914
351,0.288854315520879
352,0.281221780174127
353,0.287454248554296
354,0.295257908937547
355,0.29795503638129
356,0.290447810616579
357,0.291700772871757
358,0.286539001222439
359,0.295635843172928
360,0.285860452558739
361,0.286135594346391
362,0.286872468527696
363,0.283782338715916
364,0.282011692871466
365,0.296206800378365
366,0.294943537287625
367,0.291098282320918
368,0.29379346485915
369,0.284700042311888
370,0.290148543580253
371,0.288626985550864
372,0.28647509135589
373,0.289914258706578
374,0.289955145902997
375,0.28616271381722
376,0.287057402633853
377,0.286433581853717
378,0.292682956107575
379,0.288344463028793
380,0.290961186886053
381,0.288389432434344
382,0.289849767414476
383,0.28978622333274
384,0.291442297936399
385,0.291947604736443
386,0.284134366518565
387,0.284406898341868
388,0.289892419612286
389,0.287089722670817
390,0.293131266344967
391,0.291989282043553
392,0.289223989566261
393,0.285429472018427
394,0.283841422886127
395,0.285901573630654
396,0.293359283418978
397,0.28109444045128
398,0.285436673132657
399,0.286727813618661
400,0.291007097269569
401,0.288656012946093
402,0.292811169377487
403,0.286785116918866
404,0.293741061481642
405,0.295627989711264
406,0.285518516219812
407,0.29008040942435
408,0.289705196715177
409,0.287560435112439
410,0.291654817050161
411,0.289086101586436
412,0.29112617562089
413,0.284224359329701
414,0.295584909731255
415,0.28372215693977
416,0.291855340139058
417,0.284997638401329
418,0.286089101253784
419,0.29385696742755
420,0.28358633547483
421,0.286709275807079
422,0.294946140925836
423,0.285968233933692
424,0.286945479900069
425,0.290833723103885
426,0.286319781817077
427,0.293553292379793
428,0.290648504109988
429,0.286056613809572
430,0.288098842599108
431,0.282899928654535
432,0.291079592127242
433,0.289245824921079
434,0.287718361953641
435,0.287277059816273
436,0.282649251346921
437,0.279752291610993
438,0.285502482657871
439,0.288378746063528
440,0.283863736565704
441,0.285725471517423
442,0.292517187555418
443,0.292549160285996
444,0.286802678076455
445,0.292484791231531
446,0.289688895365336
447,0.284829997099995
448,0.28785221090965
449,0.284263582353808
450,0.283364954030228
451,0.275714487724226
452,0.290748134707731
453,0.283864926210353
454,0.292982020242916
455,0.292962668869432
456,0.292159509020507
457,0.280675721630721
458,0.2926767996274
459,0.285046021680176
460,0.287341121389548
461,0.288069844328526
462,0.278740767786099
463,0.292378438486577
464,0.288053701086265
465,0.290432716150583
466,0.292384800858358
467,0.286310474290341
468,0.291596986825119
469,0.287793456232227
470,0.292821625760024
471,0.292351252903816
472,0.293841088847222
473,0.287524833012819
474,0.293001750781386
475,0.28897492574819
476,0.287307369561434
477,0.290519989037432
478,0.292312391378102
479,0.290128488454635
480,0.283550565911337
481,0.288837621312815
482,0.289100299560468
483,0.292766752297578
484,0.288895247109963
485,0.287429413769223
486,0.295352386627522
487,0.276949192558898
488,0.293659558971075
489,0.287982929724271
490,0.288739904713412
491,0.283590555460634
492,0.281924054691741
493,0.285085143383758
494,0.295231436228835
495,0.279982898235304
496,0.291281358035946
497,0.286171186086732
498,0.290802229717456
499,0.297236655761231
500,0.283835427359578
501,0.282311946694602
502,0.294557671582181
503,0.288361707235451
504,0.287980919582822
505,0.295583357510783
506,0.295899644373417
507,0.283854941041202
508,0.289678892294648
509,0.291677886517009
510,0.286925995497809
511,0.284980842506776
512,0.288805372100196
513,0.280059778879817
514,0.292393108707393
515,0.289483424494917
516,0.285051272954092
517,0.28720775467187
518,0.293378239001424
519,0.289028536124109
520,0.293396039584449
521,0.286950428270193
522,0.288121410459217
523,0.284604728614104
524,0.290062140198819
525,0.283871630547238
526,0.291039353091567
527,0.288175766839336
528,0.283613857851311
529,0.28803020218018
530,0.287453758929511
531,0.287158213437665
532,0.289602431269323
533,0.291183136925859
534,0.292149679671711
535,0.29014955941338
536,0.284488019570655
537,0.292964609262995
538,0.292018864566051
539,0.291994337853454
540,0.297579691756064
541,0.291150715267617
542,0.285938042288071
543,0.291494148844285
544,0.285116119428566
545,0.289595664919707
546,0.293405376934756
547,0.291030074271536
548,0.290784624238499
549,0.290024471668075
550,0.285746169085462
551,0.292689870337837
552,0.291746820799449
553,0.289308127904085
554,0.291203900019185
555,0.291977117529241
556,0.288987177154092
557,0.291131858817038
558,0.289911573201169
559,0.292708276150188
560,0.285746698540777
561,0.298270591566065
562,0.290137046565212
563,0.288432240728187
564,0.289548895923488
565,0.286912548935508
566,0.293851585283689
567,0.29553787554274
568,0.293829710095051
569,0.287651087800833
570,0.292465150745321
571,0.295115067750666
572,0.286241030513324
573,0.283511841612796
574,0.283426557968926
575,0.286294130795052
576,0.294426407878746
577,0.291062020598104
578,0.288275624294134
579,0.289579313211092
580,0.286369064702733
581,0.286919493674445
582,0.291942253781723
583,0.291249687529416
584,0.289989862285511
585,0.290822879602142
586,0.294230687718122
587,0.287884114762418
588,0.28794252994726
589,0.282852821980961
590,0.28602546837857
591,0.29386683162281
592,0.286010942971181
593,0.293977706072715
594,0.291490770607488
595,0.291117616589174
596,0.282925065255236
597,0.289742321007765
598,0.283991645117471
599,0.285462380378216
600,0.290004271336839
601,0.289660424305663
602,0.278362756804548
603,0.289281518762406
604,0.288333318981018
605,0.291627137611986
606,0.298525898228879
607,0.284165925967571
608,0.290836571373251
609,0.286630697820763
610,0.282731812611724
611,0.292380307760091
612,0.289422947249755
613,0.290145576495164
614,0.284936298267307
615,0.285555001275985
616,0.293230720895263
617,0.288522790607494
618,0.288119934532394
619,0.281216532321203
620,0.288406300262851
621,0.293311429036887
622,0.285454943163672
623,0.288902834594282
624,0.291317543284104
625,0.282817646891173
626,0.28891390288582
627,0.290311670167674
628,0.293065727843275
629,0.285832385518324
630,0.289427470998366
631,0.291495081798842
632,0.287219982104377
633,0.294889136142072
634,0.278801315860799
635,0.288772066128768
636,0.288048872844266
637,0.284945041340906
638,0.291132462317314
639,0.287806604107658
640,0.296284502584349
641,0.280801146735193
642,0.286139720570204
643,0.292600435250057
644,0.293545869613455
645,0.28722865355762
646,0.285471161717378
647,0.283934121358534
648,0.2855160745977
649,0.275553037274284
650,0.28857007959656
651,0.286173977668352
652,0.286915807984779
653,0.289489082233946
654,0.293508987685875
655,0.290887056295727
656,0.296551406786214
657,0.277749303989576
658,0.292990331719457
659,0.287788075700473
660,0.288846091191703
661,0.290094482407597
662,0.281257491303087
663,0.286603660093161
664,0.290230606301155
665,0.283483527665666
666,0.282115303802108
667,0.291178765729735
668,0.293483643519605
669,0.290384480757873
670,0.291233835057542
671,0.288087390305722
672,0.290264897991531
673,0.289065291271988
674,0.29605304011257
675,0.293367181209958
676,0.287513186164414
677,0.28111507615808
678,0.291408068383052
679,0.288424502415697
680,0.293566194508196
681,0.286822058040533
682,0.289636911232321
683,0.289473727101285
684,0.285770169187063
685,0.287569440621751
686,0.287580754329771
687,0.280681200977083
688,0.289602603720423
689,0.291484532863587
690,0.281657257390945
691,0.290302402278465
692,0.292287539452246
693,0.285018825449774
694,0.282573386383362
695,0.291770457625728
696,0.295030157398561
697,0.287829581561435
698,0.285142242215906
699,0.29459536373023
700,0.281717241439904
701,0.284193994147408
702,0.287925930190312
703,0.279980822285759
704,0.280489033594393
705,0.278791165385315
706,0.284821704000059
707,0.289158979841829
708,0.288243794151417
709,0.282239696441231
710,0.295085483943488
711,0.294611618203411
712,0.292741424990359
713,0.295776860011394
714,0.290273063180219
715,0.286223605674794
716,0.290745154125111
717,0.294836582110622
718,0.2894463422935
719,0.283282438614913
720,0.290796215260862
721,0.291563836125273
722,0.28597864495924
723,0.277981290463213
724,0.287568064327997
725,0.286632903039611
726,0.288974790600084
727,0.287230385721715
728,0.289028372668045
729,0.288759318657226
730,0.286015300084345
731,0.286574810944402
732,0.292745859074741
733,0.284500851060232
734,0.297551936213576
735,0.288413948445587
736,0.282928638160344
737,0.291327972861523
738,0.28552886475
739,0.288131763173941
740,0.293010271986477
741,0.286288533602721
742,0.290847183676869
743,0.292616782271051
744,0.287111862066944
745,0.282423519524083
746,0.286508062867354
747,0.290549145766103
748,0.289947208188564
749,0.286044323657168
750,0.283924710722158
751,0.294838959155591
752,0.290316219993117
753,0.287895169593096
754,0.287057041572947
755,0.283961090939795
756,0.291500358475479
757,0.289781612038968
758,0.292211256569037
759,0.294403965706907
760,0.277630400716729
761,0.283196136591311
762,0.2885015779337
763,0.291019187810178
764,0.292833121419183
765,0.276813696532643
766,0.292239360516049
767,0.280294110912638
768,0.296140219324634
769,0.290996638435955
770,0.291089342855385
771,0.284291112352852
772,0.288650869895241
773,0.288085770840017
774,0.287278919724227
775,0.288511783863416
776,0.285277351329741
777,0.281515398853961
778,0.289425309888889
779,0.284412863483445
780,0.287118534191086
781,0.2927843352169
782,0.29576068942439
783,0.29712623280571
784,0.288425230866303
785,0.288025490145316
786,0.286781653618378
787,0.291952551870737
788,0.288771098374962
789,0.286775627506832
790,0.289580954556983
791,0.284598931496326
792,0.287600855976012
793,0.295204376928586
794,0.284411488023002
795,0.294897294006219
796,0.290589871718353
797,0.288427704190485
798,0.297604495529714
799,0.28461678501157
800,0.285933737350734
801,0.291524200530366
802,0.285451159979787
803,0.292643239340384
804,0.288519760464172
805,0.283348596063647
806,0.280009097153472
807,0.282571915837345
808,0.29203512474493
809,0.288544039865638
810,0.290711371195222
811,0.283779500219751
812,0.289419416123551
813,0.289654004884065
814,0.29005129493622
815,0.285777008373959
816,0.295008721834712
817,0.289560445634153
818,0.290911167382018
819,0.294810624475892
820,0.286856664774506
821,0.285803118997296
822,0.291414960956142
823,0.287829813418025
824,0.294244155845433
825,0.292737361363984
826,0.288247002510127
827,0.291824182180961
828,0.296582691546486
829,0.284636522216102
830,0.282380362717393
831,0.290664385710326
832,0.28957010900144
833,0.287370733593846
834,0.289246332390581
835,0.286000423244818
836,0.286088477013526
837,0.290468080849697
838,0.2878836157058
839,0.286830124260984
840,0.294935881651566
841,0.294641678321977
842,0.288230850086591
843,0.287079867078272
844,0.294994335878901
845,0.284592751512488
846,0.296640424324466
847,0.294277737142705
848,0.295523111217933
849,0.291352875696106
850,0.28945200421659
851,0.291514991429264
852,0.280802643208322
853,0.28907203854507
854,0.289289312374779
855,0.289261412555032
856,0.279922792305431
857,0.285521993555717
858,0.297319114806276
859,0.291272499538374
860,0.29607407955012
861,0.295693810607877
862,0.292791009737528
863,0.283925711571837
864,0.281624932403724
865,0.289674360157641
866,0.283790052970301
867,0.289098445833858
868,0.290018812314675
869,0.287557351474372
870,0.289431910389758
871,0.284835701877765
872,0.288593104926775
873,0.291504621753203
874,0.284488257673907
875,0.284324241884499
876,0.298456098233708
877,0.292304270218848
878,0.291217594024074
879,0.289368962299821
880,0.285635865202551
881,0.295046841746391
882,0.292424567843577
883,0.287926841446094
884,0.289124477811949
885,0.295159093065319
886,0.293447009599857
887,0.285514511803571
888,0.289686474839367
889,0.289398566051712
890,0.293189471031552
891,0.277201369317383
892,0.291364561374983
893,0.293345749117029
894,0.290189493035776
895,0.290248188308826
896,0.293272252811251
897,0.288006482196515
898,0.29065255726415
899,0.286943420078469
900,0.294305668256233
901,0.288750460743594
902,0.291690764687502
903,0.294125061493323
904,0.28832937738662
905,0.292176356435405
906,0.288040407864
907,0.287385993315472
908,0.290788943552804
909,0.287085099582467
910,0.287644116174166
911,0.288114995159372
912,0.293094357672505
913,0.299170257837612
914,0.291222727370119
915,0.282988922987323
916,0.288563585815819
917,0.288668309451018
918,0.288608762142807
919,0.290259184534229
920,0.283473325319992
921,0.29370325168661
922,0.292662386270754
923,0.280887057678984
924,0.29397306937485
925,0.295543047258128
926,0.293028257883015
927,0.285843537066711
928,0.291692497067975
929,0.284005129394279
930,0.285010210435658
931,0.290233212506382
932,0.286380748880187
933,0.288313666649272
934,0.288171748556077
935,0.292927680169685
936,0.288159160233749
937,0.287254633530837
938,0.283167623534323
939,0.282185240856263
940,0.286948862926884
941,0.290896225185616
942,0.286358636184681
943,0.288057700648
944,0.286231207413108
945,0.285544316824961
946,0.290429204113996
947,0.285324342332718
948,0.288323337173212
949,0.287659362489109
950,0.289124443365301
951,0.292002119951248
952,0.289269573782222
953,0.283576367505919
954,0.29254658359945
955,0.296150277654868
956,0.290587464119585
957,0.294044957214594
958,0.296262541002412
959,0.290010124478244
960,0.290345387371674
961,0.295953251807054
962,0.288376974711352
963,0.290276409102442
964,0.293560006482359
965,0.290538907466528
966,0.293157117262085
967,0.291637929982425
968,0.288821341005022
969,0.287948594172456
970,0.289423070068497
971,0.297557940746747
972,0.290626271565648
973,0.285494392856329
974,0.28372710530618
975,0.294512782862927
976,0.287652276679886
977,0.29458695602486
978,0.284603216488416
979,0.289154344335281
980,0.288471436748115
981,0.284761254329011
982,0.28851094388815
983,0.288206275543361
984,0.29133724189898
985,0.286877438930485
986,0.292961428309089
987,0.284149190544269
988,0.296506623805211
989,0.295641863586505
990,0.292221674983437
991,0.290205746036239
992,0.286249865384048
993,0.279775256808743
994,0.288143266024004
995,0.286979648538408
996,0.288837900773889
997,0.288119963806107
998,0.286199656628752
999,0.287864740088657
1000,0.2927789812092
