"iteration","main_clust_null_stress"
259,0.287312600259086
260,0.279868882446809
261,0.289309931887575
262,0.29070371414422
263,0.291145460132868
264,0.286287834588556
265,0.274851395615527
266,0.280622538408085
267,0.282714291178047
268,0.279521460152681
269,0.278571918172567
270,0.286329410734024
271,0.284867593957301
272,0.280902889593109
273,0.290358111187213
274,0.284833283471723
275,0.290151099208664
276,0.276915975197389
277,0.276325589438374
278,0.291576446406892
279,0.2962065321683
280,0.285415359124113
281,0.291065361875362
282,0.281719407796308
283,0.28000411253375
284,0.284676202023103
285,0.287643300140899
286,0.287218753022269
287,0.276224406887474
288,0.293933424138372
289,0.292786586449836
290,0.284492290298433
291,0.283100467324805
292,0.282459400413543
293,0.2918852988488
294,0.283412432962668
295,0.272208520123693
296,0.287826343103975
297,0.286547357838471
298,0.287977698725003
299,0.28473914592178
300,0.279488018314772
301,0.285590174257764
302,0.27963126261774
303,0.28410445974345
304,0.284682376738126
305,0.289733422107726
306,0.28041773518538
307,0.281763359405308
308,0.283444041642095
309,0.282703899548022
310,0.280246076765444
311,0.276109065502088
312,0.289355163763868
313,0.286991574534733
314,0.292718694673374
315,0.28262242797929
316,0.287574581901551
317,0.284983350698905
318,0.287182290895948
319,0.28847878341091
320,0.287061798105886
321,0.283146842162117
322,0.281463650590613
323,0.281041800429632
324,0.279833224210134
325,0.283190586222632
326,0.279266489215567
327,0.28490277942711
328,0.294336624613649
329,0.290869325959894
330,0.275302244952029
331,0.293635155238638
332,0.27834119241943
333,0.289652817488213
334,0.282662730855856
335,0.287187408286124
336,0.285651728086706
337,0.286435098705635
338,0.290669125795611
339,0.280939188765054
340,0.286352405637272
341,0.279147038426128
342,0.276652091309018
343,0.28578858882437
344,0.289459774585819
345,0.284268853952866
346,0.286255092024335
347,0.289287352030859
348,0.287181130800477
349,0.287466949421482
350,0.285948985834401
351,0.277606855547268
352,0.287742870351594
353,0.28133618656302
354,0.279260690365412
355,0.274032611985555
356,0.279281940357949
357,0.282462167392358
358,0.283376104819149
359,0.272723977305721
360,0.287209172428331
361,0.286533281051379
362,0.276203343950744
363,0.286636134814719
364,0.279807253559888
365,0.282604030683748
366,0.28303719961647
367,0.285672712964773
368,0.281980533223744
369,0.274914185384006
370,0.291300339501534
371,0.287736889757237
372,0.286181213042901
373,0.286437206707516
374,0.283047949819095
375,0.287311827595479
376,0.285244545382115
377,0.291529573865676
378,0.282047133820603
379,0.287263322433258
380,0.288684650112516
381,0.283267483102676
382,0.288701049008916
383,0.287828772035501
384,0.28136772632961
385,0.271967969539377
386,0.290052094426611
387,0.279380788471034
388,0.280851367906599
389,0.283273412616621
390,0.282981503945777
391,0.284616473434207
392,0.290714747263063
393,0.285307978774612
394,0.281548439237775
395,0.283142622172853
396,0.276891014661996
397,0.286016035635524
398,0.285246152631123
399,0.283078457023932
400,0.28965154126086
401,0.281002027787237
402,0.281577097236357
403,0.283949858681101
404,0.282679676355711
405,0.278562229363945
406,0.288483811128501
407,0.279891189619384
408,0.269949887400599
409,0.279038499291399
410,0.288050174225085
411,0.290710892613919
412,0.288501066234436
413,0.28847222854799
414,0.280074115634775
415,0.288787682199284
416,0.27861684979976
417,0.282855168053859
418,0.292931575296042
419,0.284734700074741
420,0.285725053727802
421,0.287905918124242
422,0.282297646399117
423,0.282275944107527
424,0.2820178183078
425,0.283240125263667
426,0.287919155133043
427,0.279786885229798
428,0.279222011945226
429,0.28655499909443
430,0.282787101775781
431,0.272028717899463
432,0.289111604176395
433,0.28772485095537
434,0.275153741231184
435,0.284121294294985
436,0.288637278822653
437,0.286524655549033
438,0.286297615755156
439,0.290089385160207
440,0.285295236400723
441,0.274923616132363
442,0.278594973926548
443,0.278257377972958
444,0.283303297468231
445,0.282427263628564
446,0.284245033827944
447,0.282204933294129
448,0.276270073764386
449,0.285368929168948
450,0.293427592978145
451,0.281544618691232
452,0.284898518428444
453,0.290865659331496
454,0.278874588202342
455,0.28881190114541
456,0.28962016184191
457,0.284409923877959
458,0.282940116330125
459,0.287368848775338
460,0.283565394380879
461,0.283815333825511
462,0.288173992480195
463,0.276745471432407
464,0.291836052378403
465,0.287108394604284
466,0.285259797359927
467,0.281665151820921
468,0.279514419053001
469,0.286859663184236
470,0.279422852703381
471,0.286733570690739
472,0.27925309679668
473,0.293627143791644
474,0.286156729282411
475,0.280444408152789
476,0.282350356478752
477,0.295210001390052
478,0.2837234880211
479,0.280660023258918
480,0.273821532500752
481,0.275447288756259
482,0.288786258368728
483,0.285051137468863
484,0.277415427703376
485,0.284629251685691
486,0.279753849576691
487,0.278113764455769
488,0.281190898776791
489,0.2814968599266
490,0.283627056987779
491,0.281202272119355
492,0.289847643479112
493,0.289725994851504
494,0.288103659608806
495,0.284050031192457
496,0.286670482865882
497,0.28415159107935
498,0.279219769347126
499,0.280333979149506
500,0.284318590059511
501,0.284191262512161
502,0.281165901565427
503,0.287531112679501
504,0.284433453787389
505,0.288331633852225
506,0.2848015210187
507,0.288717745389522
508,0.28963965445275
509,0.286483980750949
510,0.282685934263148
511,0.282482877058358
512,0.290042820554163
513,0.28809005465334
514,0.279175247031037
515,0.283347571442351
516,0.284888907998208
517,0.290151228242281
518,0.28797881329902
519,0.28624622619535
520,0.281372269140533
521,0.285621905685527
522,0.281804665605513
523,0.274577647546411
524,0.287088854642868
525,0.287897467674022
526,0.275597025578281
527,0.2792898679711
528,0.285681730123968
529,0.275761038927959
530,0.27786923278491
531,0.287960345697783
532,0.291295506008505
533,0.284630479304961
534,0.281320625712551
535,0.280421339355308
536,0.27848066670684
537,0.285595885888355
538,0.279277897991707
539,0.281500846125798
540,0.295007896784831
541,0.286658044554785
542,0.28247470119862
543,0.288068986657538
544,0.287113291674384
545,0.28753592716344
546,0.289039713483962
547,0.27678674418716
548,0.278135688643977
549,0.289129641621814
550,0.284971506535701
551,0.291489471986858
552,0.287524443547749
553,0.280055793646976
554,0.276066144640257
555,0.290824895679288
556,0.281768156671986
557,0.282440117664665
558,0.292485891651503
559,0.280304414044447
560,0.285464471825105
561,0.288816892951036
562,0.285093065926357
563,0.288489780319734
564,0.284950367282569
565,0.289478538440319
566,0.281384364210177
567,0.276593700132247
568,0.28501275727595
569,0.284688166010659
570,0.279250615651368
571,0.278362163991669
572,0.288486694415241
573,0.275549944542864
574,0.282882294532643
575,0.285367115217275
576,0.284607051331582
577,0.276993429445433
578,0.28835691280207
579,0.282926781870196
580,0.289010755481273
581,0.29339279668301
582,0.284533049665634
583,0.278501305136531
584,0.286628205114671
585,0.277822612337476
586,0.286991720223028
587,0.282885374092372
588,0.289329642409649
589,0.287063910675545
590,0.292856468437548
591,0.277851654531857
592,0.292631659353635
593,0.287896129261979
594,0.286422490057209
595,0.294770780839196
596,0.280383280093384
597,0.283626852901704
598,0.282047222194909
599,0.286439085726091
600,0.279823441623451
601,0.272358895842642
602,0.269498109767398
603,0.286942712885547
604,0.283880599792134
605,0.285692983876817
606,0.278686180742809
607,0.286789930893209
608,0.276554787293936
609,0.281325771857407
610,0.277028235691205
611,0.28745855959698
612,0.285130322394009
613,0.278188191358421
614,0.292045067297096
615,0.284031307150081
616,0.279832682701224
617,0.284617795264469
618,0.283391212284293
619,0.28224467433854
620,0.284292843138122
621,0.278930761274578
622,0.282631603200212
623,0.287229690583266
624,0.285418291383922
625,0.281308377525076
626,0.284331926462603
627,0.27833362368842
628,0.281736588759339
629,0.290110803185702
630,0.286497694549697
631,0.285675241372459
632,0.282823356789688
633,0.284049190976139
634,0.281054363603423
635,0.284227819492373
636,0.284893635695482
637,0.285571560895306
638,0.289759723574424
639,0.28370610462487
640,0.286765060664776
641,0.286865177641912
642,0.275546687442478
643,0.281484631849217
644,0.273405895189148
645,0.28968152871269
646,0.290481263067417
647,0.27200420675565
648,0.288919856035006
649,0.268611587492619
650,0.281409858242568
651,0.280300783136217
652,0.274940379136486
653,0.288009295962039
654,0.285695888471406
655,0.278595096389533
656,0.286437489437111
657,0.282322116078219
658,0.284524796877602
659,0.283302316436636
660,0.286858299408725
661,0.287109396629468
662,0.281953841832989
663,0.287356671506
664,0.284886101319564
665,0.26863115658623
666,0.282524794825003
667,0.279720825854328
668,0.293234360288904
669,0.28046520124301
670,0.276647499546376
671,0.287942932343663
672,0.279458467264905
673,0.285136741760028
674,0.277186327088816
675,0.275300974900009
676,0.287159622150047
677,0.292961487920052
678,0.286912693337472
679,0.283993975838546
680,0.290930362780269
681,0.286746782714894
682,0.287596348849324
683,0.282404730295232
684,0.283458853372012
685,0.278945360362989
686,0.283672361236682
687,0.28555921618406
688,0.278166758110004
689,0.293049490963176
690,0.282639158816596
691,0.278969942505549
692,0.289186106457852
693,0.285883395648358
694,0.27670862928424
695,0.287577183512208
696,0.291726416760808
697,0.280930193240616
698,0.290003129080907
699,0.285581217959195
700,0.294106607781229
701,0.282445370275544
702,0.280339754024755
703,0.284534972594505
704,0.28435102409074
705,0.281011668624569
706,0.280888289571572
707,0.28308038550458
708,0.287976093916111
709,0.281010001831266
710,0.287654782051705
711,0.287474690464918
712,0.282678663342337
713,0.278966233559798
714,0.279139991735886
715,0.28157751765641
716,0.277045480421203
717,0.290081700727024
718,0.284008681620106
719,0.289757476129002
720,0.288930670058056
721,0.288247800111935
722,0.284697984547233
723,0.288293354318231
724,0.281533255306932
725,0.282227802781757
726,0.294328693687182
727,0.278913189921338
728,0.288172190566975
729,0.288168070366064
730,0.290952100210337
731,0.28149321110804
732,0.28210239333837
733,0.287101305708661
734,0.279771072453838
735,0.28641653683557
736,0.284252379719072
737,0.287625022698153
738,0.274690375666746
739,0.273409225489542
740,0.286431915206678
741,0.281566604549548
742,0.288333985013844
743,0.279012882284412
744,0.276128201706687
745,0.287613140683313
746,0.285082318739943
747,0.275016616568447
748,0.286609689539434
749,0.289129602092529
750,0.285857060993684
751,0.282249810924139
752,0.283088618749812
753,0.286047767671248
754,0.286317664998407
755,0.285290650895944
756,0.287295284754549
757,0.281633486543865
758,0.285675606326178
759,0.287486855147973
760,0.280031969731925
761,0.287660281436941
762,0.274988284012179
763,0.283691047105198
764,0.282758150201446
765,0.280312827470378
766,0.284518359140448
767,0.280974545965618
768,0.291110580420226
769,0.280346958286143
770,0.284759982980248
771,0.277115772739391
772,0.280867465975291
773,0.283910459699677
774,0.28376633541604
775,0.285945998898085
776,0.281207756202895
777,0.279702582531609
778,0.291445771677759
779,0.292880978612806
780,0.283890879130761
781,0.286115876143003
782,0.272542548997174
783,0.28742748536067
784,0.283645960897164
785,0.282781571814601
786,0.287313212663144
787,0.279179663326465
788,0.284857468507789
789,0.285213380692935
790,0.281533877645001
791,0.292378133468327
792,0.288748789624816
793,0.291636331590508
794,0.285922817559656
795,0.288784652599078
796,0.283738655484961
797,0.282650352181921
798,0.271417817097612
799,0.286437777776671
800,0.284371544468247
801,0.282231300338416
802,0.286435830273004
803,0.286536245714405
804,0.29046642133301
805,0.281202119367897
806,0.287027113697266
807,0.285040906035394
808,0.28439646416006
809,0.286454745246167
810,0.284651261239018
811,0.287328732341688
812,0.282793093112588
813,0.289917783685557
814,0.283674628911422
815,0.277253560558119
816,0.280962944531977
817,0.289883358331366
818,0.276730040516437
819,0.298079321747179
820,0.283398544145475
821,0.272718457075388
822,0.285435468827629
823,0.288815442469581
824,0.290451008896109
825,0.27743185774059
826,0.284042558794835
827,0.280442451402564
828,0.281066553805278
829,0.285257248633551
830,0.283447013822404
831,0.288463084956535
832,0.285519775217768
833,0.279145129813174
834,0.290634218022724
835,0.278505750184231
836,0.281200320000133
837,0.2888599195326
838,0.286131764242229
839,0.28020843136488
840,0.278372274354804
841,0.284709294188104
842,0.284957264692464
843,0.279455642930421
844,0.280572568347278
845,0.283771066913449
846,0.29032796816321
847,0.288848217778626
848,0.28393775426505
849,0.281786619749553
850,0.28301563657163
851,0.286702732489453
852,0.281169785439276
853,0.275065089352091
854,0.282446915483182
855,0.277686929818126
856,0.284976524825646
857,0.279559016781067
858,0.2872071373674
859,0.289073056679734
860,0.287779125896733
861,0.279377834768329
862,0.286792841521653
863,0.290181349093668
864,0.280249157321134
865,0.286358819148912
866,0.284423355133616
867,0.278467170019524
868,0.284972162336516
869,0.275092533455077
870,0.285189295388849
871,0.289729065942324
872,0.284970057922499
873,0.290698183129014
874,0.29125545383623
875,0.283084170283082
876,0.286064137639408
877,0.288460211187868
878,0.288938276477658
879,0.282935364718741
880,0.276219079600663
881,0.281559138273911
882,0.286612954476681
883,0.286475578355035
884,0.284279367384964
885,0.28260059842082
886,0.273640816070679
887,0.278220508345347
888,0.285313057526992
889,0.278972944649165
890,0.288710420468235
891,0.289952865181843
892,0.286739778596671
893,0.274789595831496
894,0.280456499431688
895,0.284830894686546
896,0.275282063416438
897,0.285683989436905
898,0.285047006019961
899,0.287979195971444
900,0.288085869521069
901,0.284784931259237
902,0.286078600070813
903,0.289144091788781
904,0.28690148251197
905,0.28481176671972
906,0.267320615085447
907,0.281816250583194
908,0.28503483949521
909,0.285390037900617
910,0.28949082696407
911,0.285518400577998
912,0.287749733087514
913,0.282379953047586
914,0.285586053781463
915,0.293224152720652
916,0.283430992328702
917,0.288809888042822
918,0.286977805610826
919,0.28736534874564
920,0.290001985154701
921,0.28506124034387
922,0.283292522124536
923,0.284428270602863
924,0.282673152551586
925,0.282937451876093
926,0.284172086876441
927,0.276498954246216
928,0.285325222740948
929,0.289610872047983
930,0.280691020813085
931,0.288895079227061
932,0.282295305067761
933,0.276868283162358
934,0.288148069979353
935,0.294032006601481
936,0.277869885517092
937,0.278459628912153
938,0.28552329267889
939,0.288274020205256
940,0.286953326307204
941,0.277838470131436
942,0.289865859133125
943,0.287409012540555
944,0.281740196885816
945,0.288402577349535
946,0.279558430771702
947,0.285304764981717
948,0.282045502602005
949,0.285550051675157
950,0.282353745241436
951,0.286201256264691
952,0.287198385679485
953,0.284130466400479
954,0.278820547275127
955,0.288059753799018
956,0.281066255576153
957,0.281805763206472
958,0.29237034287985
959,0.282259837156984
960,0.284897795628103
961,0.283028663942009
962,0.283233108146021
963,0.280695535987164
964,0.280522925952084
965,0.284735724820365
966,0.286095529032723
967,0.285981158528444
968,0.284157182066165
969,0.285285213360221
970,0.280403377116096
971,0.279201294774176
972,0.289741866700698
973,0.289184311913546
974,0.283869293482694
975,0.292694098751958
976,0.278777265728842
977,0.278857884771577
978,0.278973295558801
979,0.289496268852819
980,0.280201257049793
981,0.280735956466037
982,0.281987679342757
983,0.290154924775196
984,0.284089004765754
985,0.285652606932092
986,0.291464249822077
987,0.275972266178946
988,0.280566404679392
989,0.291645736751184
990,0.281169557330981
991,0.28270156510887
992,0.295404378264832
993,0.288996093426107
994,0.275703721449328
995,0.279597384156261
996,0.282239696680766
997,0.286242080715337
998,0.29527190458142
999,0.280405937988886
1000,0.280238144534384
